"lats","longs"
49.31597,-122.89872
49.31595,-122.89859
49.31594,-122.89852
49.31593,-122.89845
49.31593,-122.89838
49.31594,-122.89831
49.31597,-122.89824
49.316,-122.89817
49.31602,-122.89811
49.31603,-122.89804
49.31604,-122.89796
49.31606,-122.89789
49.31609,-122.89782
49.31612,-122.89775
49.31614,-122.89767
49.31616,-122.8976
49.31618,-122.89753
49.31622,-122.89748
49.31629,-122.89748
49.3163,-122.89732
49.31629,-122.89722
49.31632,-122.89703
49.31635,-122.89695
49.31638,-122.89689
49.31639,-122.89681
49.31643,-122.89675
49.31643,-122.89667
49.31645,-122.89655
49.31649,-122.89646
49.31652,-122.89639
49.31654,-122.89632
49.31657,-122.89619
49.31659,-122.89612
49.31661,-122.89604
49.31664,-122.89598
49.3167,-122.89578
49.31672,-122.89571
49.31675,-122.89564
49.31681,-122.89552
49.31686,-122.89545
49.31692,-122.89543
49.31697,-122.89542
49.31702,-122.89541
49.31707,-122.89539
49.31712,-122.89534
49.31717,-122.89532
49.31722,-122.89535
49.31729,-122.89542
49.31736,-122.89552
49.31739,-122.8956
49.31745,-122.89566
49.31749,-122.8957
49.31753,-122.89574
49.31759,-122.89581
49.31765,-122.89584
49.31768,-122.89588
49.31772,-122.89594
49.31774,-122.896
49.31776,-122.89607
49.31777,-122.89614
49.31778,-122.89623
49.31781,-122.89629
49.31783,-122.89636
49.31784,-122.89644
49.31786,-122.89651
49.31787,-122.8966
49.31788,-122.8967
49.31788,-122.89684
49.31789,-122.89691
49.31789,-122.89699
49.31793,-122.89706
49.31796,-122.89712
49.31797,-122.89725
49.318,-122.89734
49.31806,-122.89742
49.3181,-122.89746
49.31815,-122.89749
49.31816,-122.89757
49.3182,-122.89763
49.31824,-122.89768
49.31828,-122.89774
49.31832,-122.89777
49.31841,-122.89781
49.31847,-122.8979
49.31851,-122.89794
49.31859,-122.89791
49.31868,-122.89788
49.31871,-122.89783
49.31878,-122.89782
49.31882,-122.89778
49.3189,-122.89767
49.31899,-122.89757
49.31904,-122.89752
49.31906,-122.89746
49.31907,-122.89739
49.31908,-122.8973
49.31911,-122.89723
49.3191,-122.89715
49.31908,-122.89702
49.31909,-122.89693
49.3191,-122.89685
49.31912,-122.89678
49.31915,-122.89671
49.31919,-122.89665
49.31921,-122.89657
49.31925,-122.89651
49.31935,-122.89601
49.31937,-122.89594
49.31943,-122.89584
49.31947,-122.89578
49.31953,-122.89565
49.31953,-122.89558
49.31956,-122.89546
49.31959,-122.89541
49.31963,-122.89534
49.31966,-122.89528
49.3197,-122.89522
49.31976,-122.89521
49.31982,-122.8952
49.31986,-122.89515
49.31993,-122.89504
49.31999,-122.89504
49.32004,-122.89504
49.3201,-122.89503
49.32014,-122.89506
49.32018,-122.89509
49.32022,-122.89504
49.32026,-122.89501
49.32035,-122.89502
49.32039,-122.89508
49.32042,-122.89514
49.32047,-122.89521
49.32052,-122.89527
49.32057,-122.89529
49.32062,-122.89533
49.32067,-122.89537
49.3207,-122.89542
49.32076,-122.89552
49.32078,-122.89559
49.32076,-122.89571
49.32081,-122.8956
49.32084,-122.89555
49.32088,-122.89548
49.32093,-122.89547
49.321,-122.89552
49.32108,-122.89552
49.32112,-122.89556
49.32116,-122.8956
49.32121,-122.89564
