"lats","longs"
49.39048,-123.08054
49.39051,-123.08054
49.39055,-123.08054
49.39059,-123.08053
49.39062,-123.08052
49.39065,-123.08053
49.39069,-123.08055
49.39073,-123.08056
49.39076,-123.08057
49.3908,-123.08059
49.39083,-123.0806
49.39087,-123.08061
49.3909,-123.08062
49.39093,-123.08062
49.39095,-123.08058
49.39095,-123.08053
49.39097,-123.08049
49.391,-123.08048
49.39102,-123.08044
49.39104,-123.08039
49.39107,-123.08038
49.3911,-123.08036
49.39113,-123.08033
49.39117,-123.08032
49.39121,-123.08034
49.39124,-123.08031
49.39126,-123.08029
49.39129,-123.08027
49.39132,-123.08026
49.39135,-123.08024
49.39138,-123.08024
49.39141,-123.08024
49.39155,-123.08024
49.39157,-123.08026
49.39155,-123.08031
49.39158,-123.08028
49.3916,-123.08026
49.39163,-123.08024
49.39166,-123.08024
49.39169,-123.08023
49.3917,-123.08028
49.39172,-123.08032
49.39176,-123.08032
49.39187,-123.08038
49.39191,-123.08042
49.39194,-123.08044
49.39197,-123.08048
49.392,-123.08049
49.39203,-123.0805
49.39206,-123.0805
49.39207,-123.08054
49.39208,-123.08058
49.39208,-123.08063
49.39208,-123.08067
49.3921,-123.08071
49.39213,-123.08072
49.39217,-123.08072
49.3922,-123.08072
49.39224,-123.08071
49.39228,-123.08071
49.39231,-123.0807
49.39234,-123.0807
49.39237,-123.0807
49.39241,-123.08071
49.39244,-123.08071
49.39246,-123.08075
49.39254,-123.08081
49.39257,-123.08083
49.3926,-123.08084
49.39263,-123.08086
49.39266,-123.08086
49.39276,-123.08088
49.3928,-123.08089
49.39282,-123.08093
49.39284,-123.08095
49.39286,-123.08099
49.39289,-123.081
49.39292,-123.08098
49.39295,-123.08095
49.39298,-123.08093
49.39301,-123.08092
49.39305,-123.08092
49.39307,-123.08094
49.39311,-123.08097
49.39314,-123.08098
49.39317,-123.08099
49.39321,-123.08098
49.3932,-123.08094
49.39321,-123.0809
49.39321,-123.08085
49.39321,-123.08079
49.39322,-123.08073
49.39322,-123.08067
49.39321,-123.08061
49.39324,-123.08058
49.39327,-123.08056
49.3933,-123.08053
49.39337,-123.0804
49.3934,-123.08035
49.39344,-123.08033
49.39347,-123.08031
49.39349,-123.08027
49.39351,-123.08022
49.39353,-123.08018
49.39357,-123.08018
49.39361,-123.08018
49.39364,-123.08015
49.39367,-123.08011
49.3937,-123.08008
49.39376,-123.07997
49.39379,-123.07993
49.39382,-123.0799
49.39386,-123.07989
49.3939,-123.07988
49.39393,-123.07985
49.39395,-123.07967
49.39397,-123.0796
49.39407,-123.07973
49.39412,-123.07968
49.39412,-123.0796
49.39412,-123.07953
49.3942,-123.07938
49.39423,-123.07938
49.39427,-123.07937
49.39429,-123.07935
49.39432,-123.07933
49.39436,-123.07931
49.3944,-123.07931
49.39443,-123.07932
49.39448,-123.07933
49.39451,-123.07936
49.39454,-123.0794
49.39456,-123.07945
49.39459,-123.0795
49.39461,-123.07952
49.39465,-123.07953
49.39469,-123.07953
49.39474,-123.07953
49.39477,-123.07953
49.3948,-123.07951
49.39484,-123.07949
49.39488,-123.0795
49.39491,-123.07954
49.39494,-123.07957
49.39495,-123.07953
49.39497,-123.07945
49.39497,-123.07937
49.39499,-123.07933
49.39503,-123.0793
49.39508,-123.0793
49.39512,-123.07929
49.39514,-123.07923
49.39514,-123.07917
49.39515,-123.07912
49.39516,-123.07907
49.39518,-123.07903
49.39521,-123.07897
49.39523,-123.07892
49.39524,-123.07887
49.39525,-123.07882
49.39527,-123.07877
49.39528,-123.07872
49.39529,-123.07866
49.39531,-123.07861
49.39533,-123.07857
49.39534,-123.07853
49.39535,-123.07848
49.39538,-123.07844
49.39538,-123.0784
49.39539,-123.07835
49.39541,-123.07831
49.39544,-123.07829
49.39545,-123.07824
49.39545,-123.0782
49.39543,-123.07815
49.39543,-123.0781
49.39542,-123.07805
49.39545,-123.07803
49.39545,-123.07798
49.39546,-123.07789
49.39548,-123.07787
49.3955,-123.07783
49.39549,-123.07778
49.39548,-123.07772
49.39549,-123.07767
49.39552,-123.07763
49.39555,-123.07759
49.39557,-123.07754
49.39558,-123.07745
49.39557,-123.0774
49.39555,-123.07735
49.39555,-123.07731
49.39554,-123.07727
49.39553,-123.0772
49.39552,-123.07715
49.3955,-123.0771
49.39547,-123.07708
49.39544,-123.07708
49.3954,-123.07708
49.39537,-123.07691
49.39532,-123.07674
49.39531,-123.07667
49.39533,-123.07663
49.39531,-123.07659
49.39529,-123.07656
49.39527,-123.07652
49.39526,-123.07647
49.39526,-123.07637
49.39526,-123.07633
49.39525,-123.07629
49.39524,-123.07625
49.39524,-123.07621
49.39522,-123.07617
49.39519,-123.07615
49.39519,-123.07611
49.39518,-123.07606
49.39517,-123.07601
49.39516,-123.07597
49.39515,-123.07592
49.39514,-123.07587
49.39512,-123.07583
49.39508,-123.07581
49.39505,-123.07581
49.39502,-123.0758
49.39498,-123.0758
49.39495,-123.07579
49.39491,-123.07576
49.39491,-123.07572
49.39488,-123.07574
49.39484,-123.07575
49.39481,-123.07572
49.39478,-123.07568
49.39476,-123.07563
49.39476,-123.07558
49.39475,-123.07551
49.39475,-123.07545
49.39475,-123.07539
49.39475,-123.07533
49.39477,-123.07526
49.39476,-123.07519
49.39477,-123.07512
49.39476,-123.07506
49.39476,-123.075
49.39476,-123.07494
49.39477,-123.07489
49.39477,-123.07484
49.39475,-123.07479
49.39477,-123.07475
49.39477,-123.0747
